Time	t: 0 -> 0.125	t: 0.0625 -> 0.1875	t: 0.125 -> 0.25	t: 0.1875 -> 0.3125	t: 0.25 -> 0.375	t: 0.3125 -> 0.4375	t: 0.375 -> 0.5	t: 0.4375 -> 0.5625	t: 0.5 -> 0.625	t: 0.5625 -> 0.6875	t: 0.625 -> 0.75	t: 0.6875 -> 0.8125	t: 0.75 -> 0.875	t: 0.8125 -> 0.9375	t: 0.875 -> 1	t: 0.9375 -> 1.0625	t: 1 -> 1.125
0.0479736	-0.136687	-0.612318	-0.229337	-0.291189	-1.02556	0.261494	2.22387	1.08273	-0.54552	-0.697954	0.712502	-1.37514	0.317803	-1.42144	0.729296	-0.222077	1.15943
0.0480957	-0.39873	-0.884185	0.216599	-0.151882	-0.761459	0.459412	1.8178	0.534884	0.743538	-0.822843	0.690618	-1.37953	0.307483	-1.38358	1.19203	-0.200148	1.03959
0.0482178	-0.14043	-1.06928	0.391521	0.0418162	-0.501041	0.585846	1.60482	0.359884	-1.57195	-0.681056	0.6611	-1.37642	0.28925	-1.33828	0.733578	-0.170069	-0.241428
0.0483398	-0.0508302	-1.14407	-0.214172	0.265659	-0.277056	0.627361	1.60671	0.526555	-1.47297	-0.757805	0.623957	-1.36596	0.263233	-1.28572	1.14092	-0.131959	1.45901
0.0484619	-0.94426	-1.09806	0.291563	0.491759	-0.117952	0.580607	1.19955	-0.334535	-0.503519	-1.03614	0.579264	-1.34833	0.22964	-1.22611	0.713196	-0.0860123	1.31531
0.048584	-0.0271612	-0.935066	1.30562	0.691888	-0.044481	0.452732	0.428334	-0.445274	-2.04791	-0.490508	0.527166	-1.32378	0.18875	-1.1597	1.05972	-0.0325026	1.10392
0.0487061	0.16026	-0.672786	0.752687	0.840819	-0.0672211	0.260553	0.0166164	0.0287523	-1.82674	-1.10666	0.467873	-1.2926	0.140919	-1.08683	0.669972	0.0282215	1.15976
0.0488281	-0.328659	-0.34073	0.685625	0.919322	-0.185297	0.0285775	0.0391809	-1.15644	-2.53274	-0.627124	0.40166	-1.25514	0.0865699	-1.00785	0.951391	0.0957387	2.83678
0.0489502	-0.16675	0.0232538	1.99172	0.91646	-0.386463	-0.213904	-0.133463	-0.312116	-0.213112	-0.724209	0.328868	-1.21178	0.0261956	-0.923172	0.606509	0.169558	1.20669
0.0490723	-0.646933	0.377457	1.773	0.8309	-0.648539	-0.436291	-0.520701	-0.288789	-0.66892	-0.803101	0.249899	-1.16297	-0.0396503	-0.833255	0.819713	0.249121	0.510758
0.0491943	-0.188791	0.681251	0.945293	0.671095	-0.942031	-0.610311	-0.452637	-0.782828	-0.338665	-0.572636	0.165214	-1.10916	-0.110356	-0.738591	0.5261	0.333812	0.187575
0.0493164	0.101098	0.899916	1.76166	0.454305	-1.23362	-0.71339	0.113031	0.34934	-1.04535	-0.466755	0.0753274	-1.05086	-0.185255	-0.639709	0.669173	0.422955	0.870179
0.0494385	0.109597	1.00877	1.92352	0.204569	-1.4901	-0.731348	0.479646	-0.00217861	-1.80188	-0.749227	-0.0191917	-0.988613	-0.263636	-0.53717	0.432604	0.515825	1.1654
0.0495605	0.165976	0.996105	0.791039	-0.0501243	-1.68237	-0.660099	0.530287	0.415358	-0.509996	-0.0657912	-0.117729	-0.922979	-0.344746	-0.431565	0.504816	0.611653	1.44739
0.0496826	-0.0754886	0.864638	0.771926	-0.281149	-1.78883	-0.506161	0.879705	0.756154	-0.835889	-0.576195	-0.219628	-0.854541	-0.427796	-0.323505	0.330319	0.709632	-1.11121
0.0498047	0.251286	0.631175	1.10974	-0.462628	-1.79803	-0.285894	1.57002	0.794332	0.712176	-0.117209	-0.324194	-0.7839	-0.511971	-0.213622	0.33209	0.808923	0.700112
0.0499268	-0.105048	0.324667	0.412161	-0.574508	-1.70997	-0.0235751	1.89841	0.965347	0.632366	-0.0615158	-0.430701	-0.711668	-0.596435	-0.102561	0.223824	0.908664	1.27698
0.0500488	-0.139556	-0.0172105	-0.0765138	-0.604944	-1.53619	0.251478	1.72822	0.77288	-0.883338	-0.133601	-0.538397	-0.638466	-0.680339	0.00902211	0.156676	1.00797	1.0452
0.0501709	0.340098	-0.352515	0.124546	-0.551725	-1.29836	0.508383	1.70256	1.04515	-0.886236	0.0930996	-0.646513	-0.564914	-0.762827	0.120469	0.117821	1.10597	-0.688826
0.050293	0.19899	-0.640003	0.248967	-0.422548	-1.02575	0.718367	1.94441	0.379382	-2.46619	0.316531	-0.754261	-0.49163	-0.843048	0.231123	-0.0156922	1.20175	-0.128615
0.050415	0.0581853	-0.844031	0.0296304	-0.234133	-0.751753	0.858188	1.81359	0.451102	-3.4652	-0.0444807	-0.860853	-0.419222	-0.920159	0.340329	0.0169702	1.29444	0.121155
0.0505371	-0.112907	-0.938795	-0.118658	-0.010256	-0.509904	0.912912	1.19922	0.153131	-0.717815	0.666645	-0.965494	-0.348287	-0.993334	0.447448	-0.17941	1.38318	1.22692
0.0506592	-0.433213	-0.911411	0.50162	0.221055	-0.329922	0.877702	0.78982	-0.410128	-0.946255	0.193261	-1.0674	-0.2794	-1.06177	0.551854	-0.074274	1.4671	0.582853
0.0507812	-0.765613	-0.763467	1.02621	0.430832	-0.234155	0.758407	0.780159	-0.300707	-2.65858	0.529577	-1.1658	-0.213115	-1.12471	0.65294	-0.329176	1.5454	0.255292
0.0509033	-0.134729	-0.510864	0.565764	0.592597	-0.234917	0.570882	0.560647	-0.855903	-0.440853	0.632526	-1.25993	-0.149959	-1.18141	0.750127	-0.151823	1.6173	-1.39896
0.0510254	-0.0270619	-0.181948	0.896164	0.685507	-0.333011	0.339123	-0.00619334	-0.626102	-3.88741	0.496715	-1.34907	-0.0904239	-1.23119	0.842864	-0.460162	1.68204	-0.174324
0.0511475	-0.625971	0.185829	1.99304	0.696836	-0.517616	0.0924167	-0.252042	-1.01964	-4.47987	0.606225	-1.43253	-0.0349678	-1.27343	0.930632	-0.212096	1.73896	-1.53172
0.0512695	-0.421646	0.550336	1.50024	0.623493	-0.767556	-0.13813	0.0224392	-0.669948	-2.33388	0.86384	-1.50964	0.015992	-1.30755	1.01295	-0.568168	1.78741	-0.990225
0.0513916	-0.606738	0.869761	0.968803	0.472414	-1.0538	-0.323292	0.178539	-0.413787	-2.39801	0.353399	-1.57979	0.0620818	-1.33305	1.08939	-0.252153	1.82682	-0.488637
0.0515137	-0.417415	1.10757	1.99977	0.259756	-1.34292	-0.439201	0.00376586	-0.787876	1.58007	0.989221	-1.64241	0.102974	-1.34947	1.15954	-0.649746	1.8567	0.191138
0.0516357	-0.459193	1.23685	1.81676	0.00899761	-1.60102	-0.470197	0.113087	0.425105	-0.104031	0.500427	-1.69698	0.13839	-1.35647	1.22306	-0.269799	1.87661	-1.60859
0.0517578	-0.393929	1.24352	0.577363	-0.251824	-1.7978	-0.410701	0.697864	-0.0466357	-1.19662	0.647187	-1.74306	0.168104	-1.35375	1.27966	-0.702319	1.8862	-0.586515
0.0518799	0.310992	1.12803	0.992486	-0.49343	-1.91015	-0.265895	1.09887	0.307851	-0.43042	0.725742	-1.78025	0.191942	-1.34109	1.32908	-0.263669	1.8852	-1.00133
0.052002	0.061104	0.905314	1.2707	-0.688767	-1.92487	-0.0511198	1.05279	1.09779	0.622451	0.504363	-1.80823	0.209785	-1.31839	1.37114	-0.724255	1.87341	-0.616793
0.052124	0.229175	0.603052	0.0917592	-0.816215	-1.84031	0.209935	1.15583	0.373904	-1.29594	0.442533	-1.82672	0.22157	-1.28559	1.4057	-0.233279	1.85072	-0.885478
0.0522461	-0.404898	0.258401	-0.128148	-0.862159	-1.66655	0.488037	1.63432	0.88316	-1.80022	0.707658	-1.83555	0.227289	-1.24273	1.43268	-0.714921	1.81712	-0.545669
0.0523682	-0.40738	-0.0864011	0.427012	-0.822615	-1.4242	0.751879	1.85553	0.852611	-0.242824	0.0500965	-1.8346	0.226992	-1.18995	1.45205	-0.179057	1.77266	-1.25421
0.0524902	0.890929	-0.389041	0.0343361	-0.703719	-1.14198	0.971802	1.54861	0.361156	-1.79685	0.580817	-1.82383	0.220784	-1.12746	1.46385	-0.6747	1.7175	1.39847
0.0526123	0.153449	-0.612154	-0.334819	-0.521017	-0.853318	1.12332	1.32568	0.152246	-2.35051	0.0971089	-1.80327	0.208823	-1.05556	1.46815	-0.102332	1.65188	0.143192
0.0527344	-0.0512001	-0.727761	0.0793228	-0.297638	-0.59238	1.19004	1.47432	0.243194	-2.61743	0.0729432	-1.77303	0.191323	-0.974622	1.46511	-0.604978	1.57611	-0.493474
0.0528564	0.0756539	-0.72061	0.519932	-0.0615646	-0.390007	1.16564	1.4061	-0.54047	-3.01055	0.132051	-1.73329	0.168547	-0.885112	1.45491	-0.00530106	1.4906	-1.89628
0.0529785	-0.147642	-0.59	0.55964	0.157674	-0.270051	1.05459	0.848687	-0.886658	-2.62174	-0.116677	-1.6843	0.14081	-0.787563	1.43781	-0.508099	1.39582	-1.09647
0.0531006	-0.162119	-0.349885	0.494095	0.332499	-0.246533	0.871666	0.423753	-0.28262	-0.174759	-0.320155	-1.6264	0.108471	-0.682579	1.4141	0.10904	1.29234	-1.78356
0.0532227	-0.81357	-0.0272409	1.08409	0.440555	-0.321966	0.640214	0.465535	-1.62361	-0.965777	-0.00355921	-1.55997	0.0719345	-0.570833	1.38411	-0.387287	1.18077	-1.00016
0.0533447	-0.240571	0.341119	1.71242	0.467365	-0.487047	0.38935	0.409894	-0.938316	1.72327	-0.729577	-1.48547	0.0316435	-0.453059	1.34825	0.236988	1.06182	-1.11669
0.0534668	0.00448666	0.712899	1.20381	0.408061	-0.72175	0.150525	-0.0435226	-0.589016	0.699901	-0.264463	-1.40342	-0.0119219	-0.330046	1.30692	-0.246543	0.936217	-0.224953
0.0535889	-0.239298	1.04533	1.11677	0.267975	-0.997694	-0.0462203	-0.296126	-1.5682	-1.35667	-0.665349	-1.3144	-0.0582494	-0.202635	1.2606	0.374251	0.804783	-0.546404
0.0537109	-0.426139	1.30026	2.02962	0.0620235	-1.28151	-0.175827	-0.00097861	-0.130253	0.298584	-0.780262	-1.21904	-0.106799	-0.0717051	1.20978	-0.0905151	0.668367	0.784709
0.053833	-1.12725	1.44866	1.50819	-0.187045	-1.5388	-0.221205	0.27039	-0.35414	-0.209234	-0.690114	-1.11801	-0.157008	0.0618258	1.15498	0.516088	0.527861	-1.40731
0.0539551	-0.413484	1.47409	0.494214	-0.451333	-1.73824	-0.175278	0.159738	-0.381869	2.36159	-0.869445	-1.01205	-0.208294	0.197014	1.09676	0.0756504	0.384193	-0.286332
0.0540771	0.0610194	1.3747	1.18851	-0.701094	-1.85526	-0.0418323	0.215523	0.571462	1.78823	-1.14742	-0.901889	-0.260063	0.332895	1.03567	0.657468	0.238314	-0.383408
0.0541992	-0.280536	1.1634	1.15668	-0.90825	-1.87502	0.164921	0.778549	0.423371	-1.51224	-0.717701	-0.788331	-0.311711	0.468493	0.972301	0.246476	0.0911948	-0.563486
0.0543213	-0.20587	0.866418	-0.238552	-1.04972	-1.79417	0.422024	1.26334	0.434265	-0.87049	-1.41698	-0.67218	-0.362632	0.602829	0.907243	0.793229	-0.0561851	-1.95112
0.0544434	0.0765937	0.520139	-0.059121	-1.11018	-1.62122	0.700494	1.25869	0.750745	1.23209	-0.969966	-0.554263	-0.412221	0.734928	0.841093	0.416329	-0.202844	-0.720868
0.0545654	-0.0320942	0.166845	0.5454	-1.08385	-1.37561	0.968761	1.27876	0.783501	0.971456	-1.21939	-0.435416	-0.459882	0.863828	0.774444	0.918259	-0.347806	-1.63046
0.0546875	-0.530191	-0.150318	-0.363837	-0.975237	-1.08534	1.19643	1.68733	-0.0140412	0.444696	-1.35149	-0.316481	-0.505029	0.988588	0.707888	0.579599	-0.490109	-0.574217
0.0548096	-0.138662	-0.392455	-0.589624	-0.798577	-0.783686	1.35787	1.92738	0.480779	1.81256	-1.20128	-0.198293	-0.547096	1.10829	0.642005	1.02766	-0.628816	-1.01733
0.0549316	0.0369758	-0.529541	0.274613	-0.576186	-0.505251	1.4353	1.58438	-0.0891748	1.20353	-1.24524	-0.0816781	-0.585538	1.22207	0.577359	0.730883	-0.763017	-0.758099
0.0550537	0.223679	-0.543998	0.28912	-0.335814	-0.281851	1.42089	1.18827	-0.937335	-0.69324	-1.55908	0.0325552	-0.619837	1.32909	0.514497	1.11694	-0.891839	-0.77588
0.0551758	0.287533	-0.43279	0.0450449	-0.107369	-0.138729	1.31771	1.1732	-0.237712	-1.51801	-1.00001	0.143623	-0.649508	1.42857	0.45394	0.865154	-1.01446	1.45814
0.0552979	-0.36145	-0.207805	0.545172	0.0806287	-0.0915608	1.13935	1.05076	-1.38823	-2.39629	-1.62244	0.25077	-0.674102	1.51978	0.39618	1.18211	-1.13009	-0.309805
0.0554199	-0.394642	0.105547	1.12021	0.204425	-0.144583	0.908354	0.427722	-1.26198	-0.506438	-1.19236	0.35328	-0.693209	1.60207	0.341678	0.97792	-1.23803	0.0976073
0.055542	-0.467335	0.471328	1.20899	0.247855	-0.290084	0.653512	-0.147389	-1.03614	-1.11188	-1.28122	0.450478	-0.706464	1.67486	0.290857	1.21992	-1.33762	-0.445108
0.0556641	0.0705779	0.847332	0.998828	0.204266	-0.509315	0.406454	-0.188935	-1.56279	-1.61957	-1.40846	0.541738	-0.713548	1.73761	0.244102	1.06537	-1.42827	0.7046
0.0557861	0.0433087	1.19008	1.29634	0.0773188	-0.774708	0.197889	-0.154782	-0.931	-0.469869	-1.22637	0.626487	-0.714193	1.78991	0.201753	1.22786	-1.50947	-0.583584
0.0559082	-0.260764	1.45999	1.78884	-0.119433	-1.05315	0.0539547	-0.473199	-1.00571	-0.157778	-1.13083	0.704209	-0.708183	1.83139	0.164106	1.1245	-1.58078	-0.16508
0.0560303	0.274134	1.62606	1.12919	-0.364137	-1.30992	-0.00689854	-0.647599	-0.492642	-0.77469	-1.49262	0.774451	-0.695358	1.8618	0.131407	1.20436	-1.64186	-0.679032
0.0561523	-0.545369	1.66956	0.564847	-0.629223	-1.51281	0.0238952	-0.214897	-0.36822	-0.57498	-0.846839	0.836826	-0.675613	1.88095	0.103855	1.15319	-1.69244	0.21763
0.0562744	-0.309961	1.58628	1.23395	-0.884657	-1.63593	0.14399	0.331548	0.0215519	0.782614	-1.39537	0.891016	-0.648902	1.88875	0.0815936	1.1488	-1.73232	-0.275881
0.0563965	-0.0471657	1.38703	0.811444	-1.10151	-1.66285	0.3404	0.477318	0.447905	1.70667	-1.0251	0.936774	-0.615237	1.88521	0.0647165	1.15029	-1.76142	-0.718829
0.0565186	-0.492136	1.09637	-0.452758	-1.25536	-1.58849	0.591036	0.63658	0.192426	1.57387	-0.994784	0.973925	-0.574687	1.87043	0.0532629	1.06154	-1.77973	-3.36466
0.0566406	0.388719	0.749709	0.0514279	-1.32923	-1.41977	0.867323	1.24753	0.764533	0.130094	-1.1315	1.00237	-0.527383	1.84458	0.0472183	1.11563	-1.78733	-0.670531
0.0567627	0.136802	0.389101	0.403593	-1.31556	-1.17479	1.1376	1.81101	0.381152	0.306641	-0.978427	1.02209	-0.473511	1.80794	0.0465151	0.943959	-1.78438	-0.516414
0.0568848	-0.239631	0.0582864	-0.812835	-1.21717	-0.880673	1.37087	1.78362	0.329645	-0.890158	-0.772677	1.03313	-0.413316	1.76087	0.0510331	1.05006	-1.77113	-0.550156
0.0570068	-0.735173	-0.202518	-0.693354	-1.04686	-0.570363	1.5405	1.57319	0.119783	-0.670846	-1.21073	1.03561	-0.347094	1.7038	0.0606003	0.798384	-1.74792	-1.75104
0.0571289	-0.728138	-0.36139	0.336884	-0.825996	-0.278708	1.62738	1.68082	-0.252356	-1.07425	-0.538945	1.02974	-0.2752	1.63726	0.074995	0.955364	-1.71515	-0.714461
0.057251	0.245796	-0.39849	-0.152568	-0.581895	-0.0383265	1.62222	1.69186	-0.460996	-1.30732	-1.02764	1.01579	-0.198034	1.56184	0.0939475	0.62806	-1.67331	-0.857164
0.057373	-0.35638	-0.308435	-0.378695	-0.344659	0.124271	1.52661	1.11257	-1.16963	-0.251964	-0.756966	0.994085	-0.116046	1.47821	0.117142	0.834255	-1.62297	0.520058
0.0574951	-0.252761	-0.100937	0.645034	-0.143584	0.191828	1.35289	0.398203	-0.793875	-0.452405	-0.650579	0.965039	-0.0297299	1.3871	0.144222	0.437047	-1.56474	-1.46499
0.0576172	-0.144067	0.20033	0.924023	-0.00369012	0.158394	1.12266	0.135526	-1.67835	-3.84615	-0.799447	0.929114	0.0603799	1.28929	0.174789	0.690254	-1.4993	-1.78892
0.0577393	-0.479562	0.560535	0.617661	0.0572422	0.0300333	0.864243	-0.0155497	-1.55088	-4.45434	-0.718211	0.886833	0.153713	1.18562	0.208409	0.230101	-1.4274	-1.30129
0.0578613	-0.125984	0.937809	0.9337	0.0307904	-0.175891	0.609268	-0.543295	-1.03014	-1.41432	-0.417121	0.838771	0.249666	1.07698	0.244617	0.527576	-1.34981	0.547438
0.0579834	-0.512966	1.28821	1.38076	-0.0811062	-0.432783	0.388963	-1.02067	-1.93677	-1.30244	-0.929984	0.78555	0.34761	0.964275	0.282918	0.0125348	-1.26736	-1.49616
0.0581055	-0.146193	1.57095	1.31072	-0.266366	-0.707965	0.230419	-0.870996	-0.76849	-0.0201911	-0.265865	0.727835	0.446892	0.848463	0.322796	0.350999	-1.18091	-1.02103
0.0582275	0.646641	1.75321	0.818392	-0.504187	-0.966569	0.153367	-0.460763	-0.749845	0.682762	-0.681038	0.666325	0.546842	0.730507	0.363713	-0.20994	-1.09134	-1.65901
0.0583496	0.739334	1.81404	0.727155	-0.767506	-1.17567	0.167835	-0.367197	-0.86632	0.153342	-0.510519	0.601751	0.646777	0.611386	0.405117	0.165703	-0.99954	-0.862551
0.0584717	-0.0136171	1.74689	1.04583	-1.0262	-1.3082	0.272946	-0.268931	0.160778	1.11564	-0.341334	0.534865	0.746008	0.492081	0.446447	-0.431391	-0.906426	-2.51138
0.0585938	-0.39155	1.56035	0.359383	-1.25063	-1.34619	0.457024	0.352608	0.0888002	-0.0992371	-0.469602	0.466436	0.843845	0.37357	0.487137	-0.0228977	-0.812906	-1.84464
0.0587158	0.433534	1.27715	-0.488983	-1.41522	-1.28285	0.698973	1.09521	0.14421	0.159611	-0.46455	0.397242	0.939601	0.256817	0.526622	-0.645842	-0.719881	-1.86477
0.0588379	0.406767	0.931509	0.0845274	-1.50138	-1.12344	0.970783	1.32206	0.527475	1.15262	-0.0558315	0.328063	1.0326	0.142763	0.56434	-0.20933	-0.628241	-0.108505
0.05896	0.225363	0.565009	0.019448	-1.49983	-0.884629	1.24086	1.31072	0.647725	-1.8561	-0.606792	0.259675	1.12217	0.0323204	0.599742	-0.847462	-0.538849	-0.626581
0.059082	0.123747	0.221727	-1.16724	-1.41163	-0.592497	1.47779	1.60952	-0.158163	-1.34899	0.0444447	0.192843	1.20768	-0.0736358	0.632291	-0.388237	-0.452541	-1.9223
0.0592041	0.118205	-0.0570193	-0.69066	-1.24808	-0.279464	1.65403	1.88513	0.352994	0.0757051	-0.263387	0.128312	1.28851	-0.174277	0.661472	-1.03074	-0.370113	-3.1665
0.0593262	-0.103271	-0.237572	0.172022	-1.02939	0.0195676	1.74926	1.54692	-0.0592133	0.886668	-0.167054	0.0668028	1.36407	-0.268826	0.686795	-0.554553	-0.29232	-0.0902258
0.0594482	-0.834801	-0.29793	-0.683917	-0.782317	0.271355	1.75273	0.918855	-1.2373	-0.594876	0.0639109	0.00900471	1.43381	-0.356564	0.707796	-1.19068	-0.219863	-1.81737
0.0595703	-0.637067	-0.23036	-0.631044	-0.53695	0.448264	1.66457	0.642979	-0.261809	0.0525758	-0.00112482	-0.0444311	1.4972	-0.43684	0.724047	-0.703663	-0.153385	-2.84535
0.0596924	-0.663652	-0.0423269	0.673574	-0.323184	0.531546	1.49578	0.486753	-1.52538	-1.43855	-0.0660933	-0.0928969	1.55379	-0.509071	0.735156	-1.3229	-0.0934703	-4.21454
0.0598145	0.0290429	0.244393	0.504645	-0.167167	0.513566	1.2669	-0.0998794	-1.78763	-1.35977	0.456678	-0.135834	1.60315	-0.57275	0.74077	-0.831551	-0.0406313	-2.62485
0.0599365	0.0455367	0.596287	0.0942474	-0.0881995	0.398707	1.0056	-0.791194	-1.02233	1.50349	-0.0982054	-0.172739	1.64489	-0.627452	0.740582	-1.42385	0.00469007	-1.64978
0.0600586	-1.11511	0.972076	0.970194	-0.0964427	0.202847	0.743379	-0.927417	-2.08804	-2.28656	0.525534	-0.203165	1.67871	-0.672834	0.734332	-0.934922	0.0421281	-0.755633
0.0601807	-0.376694	1.32761	1.27036	-0.191712	-0.0485275	0.511816	-0.734405	-1.45953	-0.627664	0.337082	-0.22673	1.70434	-0.708638	0.721808	-1.49086	0.0713962	-3.00251
0.0603027	-0.268361	1.62111	0.715979	-0.36349	-0.323353	0.338817	-0.822281	-1.09552	-0.0682084	0.369397	-0.243118	1.72157	-0.734697	0.70285	-1.01131	0.0922897	-2.10247
0.0604248	-0.0383485	1.81812	0.661853	-0.59217	-0.586795	0.245303	-0.959947	-1.18707	-1.69136	0.632674	-0.252081	1.73025	-0.750933	0.677352	-1.52225	0.104687	-0.891968
0.0605469	0.499293	1.89558	0.864598	-0.851371	-0.805391	0.242719	-0.548123	-0.738142	1.01648	0.640958	-0.253444	1.7303	-0.757359	0.645262	-1.05915	0.10855	0.123287
0.0606689	0.417513	1.84462	0.628295	-1.11106	-0.951023	0.331671	0.146612	-0.106764	1.00205	0.484146	-0.247104	1.72169	-0.754075	0.606583	-1.51739	0.103926	-2.15666
0.060791	0.979153	1.67153	-0.0466178	-1.34111	-1.00426	0.501859	0.441932	-0.0842778	-1.51985	1.08561	-0.233034	1.70447	-0.741274	0.561374	-1.0778	0.0909463	-1.53701
0.0609131	0.297994	1.39709	-0.374408	-1.51487	-0.956656	0.733299	0.495373	-0.0148346	1.2461	0.524217	-0.211281	1.67873	-0.719234	0.509752	-1.47669	0.0698229	-2.06197
0.0610352	0.390922	1.05409	-0.0587994	-1.6123	-0.81177	0.998695	0.897267	0.843448	-0.466218	1.06924	-0.181965	1.64463	-0.688317	0.451887	-1.06762	0.0408498	-1.33583
0.0611572	0.532033	0.683413	-0.498349	-1.6224	-0.584726	1.26669	1.41737	0.00595808	-1.22052	0.966352	-0.145281	1.60239	-0.648968	0.388003	-1.40165	0.00439831	-2.40687
0.0612793	0.176348	0.329213	-1.33052	-1.54447	-0.300422	1.50559	1.39186	0.326117	2.1481	0.910359	-0.101497	1.5523	-0.601708	0.318377	-1.02985	-0.0390862	-1.50702
0.0614014	1.15664	0.0336782	-0.686202	-1.3882	0.00942704	1.68712	0.993908	0.399442	-0.965171	1.1375	-0.0509488	1.49468	-0.547131	0.243339	-1.29474	-0.089088	-1.78925
0.0615234	0.486063	-0.167985	-0.230243	-1.17256	0.310059	1.78982	0.881941	-0.680803	-1.56909	1.18983	0.0059593	1.42993	-0.485896	0.163266	-0.966654	-0.145026	-0.377542
0.0616455	-0.209971	-0.251723	-1.15024	-0.923515	0.567791	1.80155	0.920195	-0.231611	-0.638222	0.892776	0.0687601	1.35847	-0.418726	0.0785797	-1.15937	-0.206259	-1.47152
0.0617676	-0.338805	-0.20749	-0.719864	-0.670983	0.754017	1.72096	0.495127	-1.04897	-0.437322	1.50443	0.136927	1.28081	-0.346395	-0.0102525	-0.880996	-0.272092	-2.38591
0.0618896	-0.674128	-0.0404407	0.523576	-0.445274	0.848604	1.55764	-0.204632	-1.31098	-0.435276	0.9103	0.209876	1.19746	-0.269727	-0.102726	-0.99979	-0.341781	-1.93622
0.0620117	-0.236615	0.229678	-0.0375098	-0.273506	0.842277	1.33099	-0.482498	-1.41303	-0.520484	1.31106	0.286977	1.10899	-0.189586	-0.198299	-0.776537	-0.414541	0.22526
0.0621338	-0.273635	0.570873	-0.247841	-0.176393	0.73772	1.06788	-0.431156	-1.82024	-0.00242747	1.24132	0.367552	1.01601	-0.106866	-0.296399	-0.820922	-0.489553	-1.72291
0.0622559	-0.179715	0.942697	1.00518	-0.165785	0.549246	0.799499	-0.679651	-1.52401	0.697964	1.07056	0.450885	0.919137	-0.0224863	-0.396428	-0.657513	-0.565972	-1.15012
0.0623779	-0.380596	1.30105	0.942982	-0.243267	0.301096	0.557616	-1.09776	-1.88523	0.952908	1.19417	0.536226	0.819039	0.062617	-0.497761	-0.628235	-0.642933	-1.61808
0.0625	-0.306699	1.60339	0.16592	-0.399962	0.0245573	0.370815	-1.02233	-1.23066	-0.61097	1.26413	0.622801	0.71639	0.147502	-0.59976	-0.528583	-0.71956	-0.101086
0.0626221	-0.0952473	1.81383	0.658834	-0.61759	-0.24576	0.261093	-0.560751	-1.19033	1.09327	0.799071	0.709815	0.611879	0.231226	-0.70177	-0.427567	-0.794973	0.0784381
0.0627441	-0.51413	1.90732	0.863708	-0.87062	-0.476032	0.241257	-0.395773	-0.942539	1.29454	1.37073	0.79646	0.506207	0.312859	-0.803132	-0.394671	-0.868296	-0.389421
0.0628662	0.211109	1.87269	0.0787072	-1.1293	-0.637236	0.313394	-0.47382	-0.204079	-1.22751	0.745057	0.881923	0.400076	0.391486	-0.903181	-0.224942	-0.938669	-2.29528
0.0629883	1.03711	1.71393	-0.288976	-1.36319	-0.708598	0.468635	-0.162443	-0.269005	-0.0271777	0.976449	0.965393	0.294188	0.46622	-1.00126	-0.260797	-1.00525	-1.14253
0.0631104	1.13155	1.44972	-0.208331	-1.54472	-0.680053	0.688207	0.44083	0.252075	-0.244546	0.923153	1.04607	0.189237	0.536207	-1.09671	-0.026387	-1.06722	-0.504416
0.0632324	0.346504	1.11123	-0.404912	-1.65255	-0.553437	0.945671	0.640828	0.290363	0.413391	0.66117	1.12316	0.0859053	0.600636	-1.18889	-0.1319	-1.1238	-0.112508
0.0633545	0.202951	0.7384	-0.993314	-1.67398	-0.342262	1.21007	0.463337	0.542481	1.51036	0.668009	1.1959	-0.0151446	0.658745	-1.27718	0.16226	-1.17425	-1.41272
0.0634766	0.781731	0.37522	-1.2936	-1.60655	-0.070105	1.44959	0.560434	0.163525	2.15323	0.780165	1.26355	-0.113272	0.709829	-1.36098	-0.0126739	-1.2179	-0.142901
0.0635986	0.520664	0.0645	-0.78949	-1.4583	0.232196	1.63538	0.893254	0.163093	-0.0112901	0.18473	1.32542	-0.207865	0.753245	-1.43971	0.335528	-1.25409	-0.535746
0.0637207	0.908979	-0.157203	-0.785118	-1.2468	0.530209	1.74495	0.796202	0.154422	1.16862	0.726373	1.38084	-0.298343	0.78842	-1.51284	0.0925955	-1.28227	0.337615
0.0638428	0.432052	-0.26392	-1.42752	-0.997084	0.789994	1.76483	0.295855	-1.02235	0.540228	0.131538	1.42921	-0.384165	0.814852	-1.57986	0.48848	-1.30192	-0.163115
0.0639648	0.289559	-0.243348	-0.729842	-0.738704	0.982139	1.69221	0.0776497	-0.380877	-0.439861	0.238404	1.46997	-0.464829	0.83212	-1.64031	0.180176	-1.31262	0.228773
0.0640869	0.633342	-0.0983014	0.155847	-0.502199	1.08524	1.53523	0.163463	-1.27665	2.87909	0.24318	1.50261	-0.539879	0.839887	-1.69377	0.616866	-1.31399	-0.0715651
0.064209	-0.574431	0.153619	-0.549978	-0.315495	1.08845	1.31202	-0.0910695	-1.87697	-0.545307	-0.0231972	1.52671	-0.608908	0.837897	-1.73985	0.247017	-1.30577	1.44269
0.0643311	-0.481825	0.482124	-0.380583	-0.200596	0.992749	1.04855	-0.6782	-1.07589	0.951585	-0.0840703	1.54188	-0.671559	0.825988	-1.77824	0.717251	-1.28774	0.340867
0.0644531	-0.0427593	0.847829	0.92381	-0.170973	0.810814	0.77552	-0.907141	-2.12917	-1.05628	0.144127	1.54783	-0.727531	0.804083	-1.80867	0.290852	-1.25979	-0.163496
