Time	Clean	Noisy	Reconstructed
0.838989	-1.21357	-2.0524	-0.839561
0.839111	-1.21291	2.26876	-1.14005
0.839233	-1.20391	-5.44378	-0.84063
0.839355	-1.18638	-2.4436	-1.16333
0.839478	-1.16022	-3.14346	-0.807296
0.8396	-1.12538	2.06583	-1.14716
0.839722	-1.08189	-0.360771	-0.737421
0.839844	-1.02985	-0.605128	-1.08935
0.839966	-0.969441	-5.16741	-0.630273
0.840088	-0.900898	-4.62953	-0.989182
0.84021	-0.824535	0.976355	-0.486589
0.840332	-0.740732	-2.04854	-0.847512
0.840454	-0.64993	0.362606	-0.308588
0.840576	-0.552631	-3.89308	-0.666731
0.840698	-0.449396	1.94166	-0.099921
0.84082	-0.340834	-0.819157	-0.45071
0.840942	-0.227604	0.00173686	0.134435
0.841064	-0.110406	0.182555	-0.204684
0.841187	0.0100213	-4.66488	0.388329
0.841309	0.132911	-1.48395	0.0649185
0.841431	0.257472	-1.30179	0.654648
0.841553	0.382892	-1.81208	0.3507
0.841675	0.508348	-0.986447	0.925556
0.841797	0.633015	5.36269	0.644543
0.841919	0.756065	-2.19129	1.19278
0.842041	0.87668	-1.39808	0.9379
0.842163	0.994059	2.39048	1.44788
0.842285	1.10742	0.595447	1.2221
0.842407	1.216	1.05793	1.68262
0.842529	1.3191	0.166462	1.48864
0.842651	1.41601	1.39776	1.8892
0.842773	1.50612	-1.07913	1.72953
0.842896	1.58883	-0.00548021	2.06059
0.843018	1.66361	3.25765	1.93753
0.84314	1.72998	2.56197	2.19082
0.843262	1.78755	6.76426	2.10647
0.843384	1.83596	2.73619	2.27514
0.843506	1.87495	2.59979	2.23142
0.843628	1.9043	2.54269	2.31029
0.84375	1.92388	0.224769	2.3089
0.843872	1.93364	4.4472	2.29459
0.843994	1.93359	3.63956	2.33698
0.844116	1.92382	3.5003	2.22802
0.844238	1.9045	1.40794	2.31538
0.84436	1.87584	6.01386	2.11225
0.844482	1.83816	0.577134	2.24544
0.844604	1.79183	3.73524	1.95057
0.844727	1.73726	2.70961	2.13007
0.844849	1.67496	2.0851	1.74783
0.844971	1.60547	1.32687	1.97365
0.845093	1.52938	1.20898	1.51022
0.845215	1.44733	2.31607	1.78187
0.845337	1.36002	4.63879	1.24509
0.845459	1.26814	1.55568	1.56147
0.845581	1.17245	1.14169	0.96069
0.845703	1.07372	-0.221179	1.32002
0.845825	0.97272	-1.4032	0.665869
0.845947	0.870248	0.270137	1.06565
0.846069	0.767096	3.14558	0.369768
0.846191	0.664054	2.77838	0.8067
0.846313	0.561901	-2.19753	0.0814958
0.846436	0.4614	-0.841836	0.55146
0.846558	0.363287	4.57029	-0.19019
0.84668	0.268274	0.0560773	0.307844
0.846802	0.177032	-1.79662	-0.437191
0.846924	0.0901955	2.54143	0.083112
0.847046	0.00835108	-2.35507	-0.65235
0.847168	-0.0679651	0.0140986	-0.116387
0.84729	-0.138272	-0.0218423	-0.829699
0.847412	-0.202147	3.78942	-0.285433
0.847534	-0.25923	0.166524	-0.964657
0.847656	-0.309226	1.41366	-0.420112
0.847778	-0.351908	-1.12949	-1.05418
0.8479	-0.387115	-2.20522	-0.517935
0.848022	-0.414758	0.232253	-1.09687
0.848145	-0.43482	-4.98961	-0.577904
0.848267	-0.44735	-1.8085	-1.09296
0.848389	-0.45247	-0.380307	-0.600527
0.848511	-0.450368	-0.621644	-1.04436
0.848633	-0.441299	0.0563548	-0.587762
0.848755	-0.425582	1.50697	-0.954518
0.848877	-0.403595	-0.465305	-0.542921
0.848999	-0.375775	-3.24973	-0.828278
0.849121	-0.34261	-0.256649	-0.470518
0.849243	-0.304638	2.75638	-0.671721
0.849365	-0.26244	-4.30457	-0.37607
0.849487	-0.216635	-4.1892	-0.491911
0.849609	-0.167874	2.61039	-0.265868
0.849731	-0.116836	-6.74461	-0.296637
0.849854	-0.064219	1.61243	-0.14672
0.849976	-0.0107369	-0.146033	-0.0941259
0.850098	0.0428898	2.39096	-0.0256787
0.85022	0.0959388	-0.0382979	0.107259
0.850342	0.147693	1.9112	0.0902381
0.850464	0.197448	7.21671	0.299317
0.850586	0.244515	1.21139	0.194322
0.850708	0.288232	-2.98513	0.474295
0.85083	0.327967	2.62595	0.280434
0.850952	0.363121	-0.147154	0.625165
0.851074	0.393141	-2.76985	0.343234
0.851196	0.417516	2.15255	0.74586
0.851318	0.43579	0.00347189	0.378389
0.85144	0.44756	4.33542	0.831477
0.851562	0.452483	-0.270245	0.38273
0.851685	0.450278	5.4534	0.878435
0.851807	0.44073	-0.454184	0.354371
0.851929	0.423691	0.843565	0.884587
0.852051	0.399082	-0.038293	0.292777
0.852173	0.366894	3.20563	0.849275
0.852295	0.327187	-0.798868	0.198776
0.852417	0.280093	0.204237	0.773335
0.852539	0.225813	-3.14893	0.0745321
0.852661	0.164615	4.67944	0.659048
0.852783	0.0968339	-0.140517	-0.0765424
0.852905	0.022867	-1.63837	0.510043
0.853027	-0.0568275	-2.0676	-0.249912
0.853149	-0.141735	-2.79199	0.331155
0.853271	-0.231288	-2.40209	-0.440089
0.853394	-0.324871	-4.60125	0.128237
0.853516	-0.421828	-3.37549	-0.640828
0.853638	-0.521461	-0.682968	-0.0920485
0.85376	-0.623043	-3.84978	-0.845361
0.853882	-0.725822	-0.00203556	-0.322474
0.854004	-0.829024	-3.93767	-1.04664
0.854126	-0.931864	2.04263	-0.5555
0.854248	-1.03355	-0.7001	-1.23757
0.85437	-1.13328	-0.222687	-0.783539
0.854492	-1.23028	0.667467	-1.41131
0.854614	-1.32377	-5.58346	-0.999212
0.854736	-1.413	-0.385855	-1.56145
0.854858	-1.49724	-0.394759	-1.1956
0.85498	-1.57579	-3.24196	-1.6823
0.855103	-1.648	1.45173	-1.36645
0.855225	-1.71324	-5.21037	-1.76904
0.855347	-1.77096	-3.48333	-1.50644
0.855469	-1.82065	3.23564	-1.81792
0.855591	-1.86184	2.12159	-1.61124
0.855713	-1.89414	1.63413	-1.82637
0.855835	-1.91723	-0.901003	-1.67775
0.855957	-1.93084	-1.52734	-1.79311
0.856079	-1.93479	-4.62037	-1.70412
0.856201	-1.92896	0.608491	-1.71817
0.856323	-1.91331	-0.99333	-1.6898
0.856445	-1.88785	-2.55752	-1.60291
0.856567	-1.8527	-2.71456	-1.63556
0.856689	-1.80803	-4.53302	-1.44996
0.856812	-1.75409	-3.24424	-1.54342
0.856934	-1.69119	1.08927	-1.26317
0.857056	-1.61972	1.749	-1.41659
0.857178	-1.54012	0.348921	-1.04741
0.8573	-1.45291	-1.92645	-1.25931
0.857422	-1.35864	-1.34873	-0.808491
0.857544	-1.25794	-3.09484	-1.0767
0.857666	-1.15147	-7.16949	-0.552934
0.857788	-1.03993	-4.29896	-0.87461
0.85791	-0.924065	-5.24671	-0.287758
0.858032	-0.804648	-2.44317	-0.659365
0.858154	-0.682475	0.959044	-0.020266
0.858276	-0.558356	-3.64096	-0.437577
0.858398	-0.433116	-0.707255	0.242193
0.858521	-0.307582	0.595473	-0.21591
0.858643	-0.18258	3.2039	0.492456
0.858765	-0.0589257	0.275721	-0.000863429
0.858887	0.0625806	1.00414	0.723774
0.859009	0.18116	0.803894	0.201441
0.859131	0.296063	5.29497	0.930016
0.859253	0.406574	-3.36235	0.385458
0.859375	0.512016	0.699583	1.10586
0.859497	0.61176	2.04962	0.546385
0.859619	0.705224	3.45259	1.24696
0.859741	0.791884	3.71633	0.680314
0.859863	0.871271	4.33322	1.35005
0.859985	0.942984	-0.974294	0.784339
0.860107	1.00668	1.53262	1.41308
0.860229	1.06209	3.31978	0.856634
0.860352	1.10902	1.04193	1.4352
0.860474	1.14733	-2.64926	0.896496
0.860596	1.17696	3.26431	1.41685
0.860718	1.19793	-1.17864	0.904342
0.86084	1.21032	7.74266	1.35967
0.860962	1.21429	2.73818	0.881673
0.861084	1.21007	-2.30826	1.26649
0.861206	1.19794	-2.63276	0.831006
0.861328	1.17825	5.34902	1.14116
0.86145	1.15143	-0.332668	0.755766
0.861572	1.11793	3.15227	0.988488
0.861694	1.07829	2.14341	0.660153
0.861816	1.03307	-1.36029	0.81403
0.861938	0.982883	-3.67445	0.548985
0.862061	0.928377	-0.141178	0.623926
0.862183	0.87023	0.687685	0.427522
0.862305	0.809146	4.21834	0.424696
0.862427	0.745846	-4.18403	0.301275
0.862549	0.681063	1.78555	0.223032
0.862671	0.615536	2.74171	0.175814
0.862793	0.550002	-3.75821	0.025585
0.862915	0.485192	-0.314842	0.0565743
0.863037	0.421822	-1.23672	-0.161243
0.863159	0.360588	-0.10061	-0.051334
0.863281	0.302158	1.88433	-0.331496
0.863403	0.24717	-1.45377	-0.143298
0.863525	0.196223	-2.57475	-0.479847
0.863647	0.149872	-4.65193	-0.215357
0.86377	0.108625	-1.23178	-0.601754
0.863892	0.0729375	-2.97448	-0.264339
0.864014	0.043207	-1.04156	-0.693599
0.864136	0.0197723	5.7709	-0.28796
0.864258	0.0029087	-0.24301	-0.752783
0.86438	-0.00717418	2.70988	-0.284904
0.864502	-0.010334	0.197465	-0.777802
0.864624	-0.00649707	-1.07081	-0.254859
0.864746	0.00434076	0.0564613	-0.768274
0.864868	0.0221143	2.12386	-0.198528
0.86499	0.0466893	-3.10044	-0.724944
0.865112	0.0778636	0.463964	-0.117602
0.865234	0.115369	2.62771	-0.649639
0.865356	0.158874	-1.55139	-0.0146996
0.865479	0.207984	2.24147	-0.545207
0.865601	0.26225	-0.0123693	0.106722
0.865723	0.321167	2.28734	-0.415406
0.865845	0.384179	1.60292	0.242486
0.865967	0.45069	-3.89291	-0.264779
0.866089	0.520059	10.4546	0.387832
0.866211	0.591616	-0.880337	-0.0985035
0.866333	0.664659	-0.971411	0.537582
0.866455	0.738466	-5.59917	0.0777847
0.866577	0.812299	-1.61838	0.686308
0.866699	0.885408	1.22862	0.258169
0.866821	0.957044	1.42839	0.828519
0.866943	1.02646	2.93646	0.436647
0.867065	1.09292	7.9832	0.958837
0.867188	1.15569	1.18656	0.607314
0.86731	1.2141	6.60825	1.07218
0.867432	1.26745	-2.11845	0.764557
0.867554	1.31513	1.48755	1.16394
0.867676	1.35654	-3.1944	0.903222
0.867798	1.39113	-0.136108	1.23011
0.86792	1.41841	5.29785	1.01878
0.868042	1.43793	1.61594	1.26746
0.868164	1.44931	2.60338	1.10744
0.868286	1.45225	2.16588	1.27361
0.868408	1.44647	3.50164	1.1663
0.86853	1.4318	1.99133	1.24714
0.868652	1.40813	5.30264	1.19341
0.868774	1.37542	2.40023	1.18763
0.868896	1.33368	0.097779	1.18781
0.869019	1.28304	1.88304	1.09567
0.869141	1.22365	-0.256219	1.14956
0.869263	1.15578	-0.324614	0.972888
0.869385	1.07972	3.38	1.07975
0.869507	0.995868	-0.0814237	0.821864
0.869629	0.904665	3.33105	0.980431
0.869751	0.806618	-4.77865	0.646078
0.869873	0.702289	2.58714	0.854547
0.869995	0.592294	-2.98912	0.449806
0.870117	0.477296	-0.322823	0.705836
0.870239	0.358	-0.538703	0.237991
0.870361	0.235148	0.162292	0.538708
0.870483	0.109513	5.27233	0.0160967
0.870605	-0.0181068	-2.02325	0.358094
0.870728	-0.146896	-0.0370252	-0.210057
0.87085	-0.276026	2.23858	0.16929
0.870972	-0.404665	-2.10503	-0.434471
0.871094	-0.53198	-3.88334	-0.0222169
0.871216	-0.657149	-0.665244	-0.651147
0.871338	-0.779361	-5.15287	-0.210918
0.87146	-0.897831	-4.46891	-0.854268
0.871582	-1.0118	-0.0785467	-0.391463
0.871704	-1.12053	1.41148	-1.03838
0.871826	-1.22335	4.1217	-0.558823
0.871948	-1.31961	0.470483	-1.19855
0.87207	-1.40872	-1.90321	-0.708447
0.872192	-1.49014	-0.318293	-1.33052
0.872314	-1.56339	-4.9787	-0.836402
0.872437	-1.62805	-2.67858	-1.43083
0.872559	-1.68378	1.36309	-0.939493
0.872681	-1.73029	-5.96794	-1.49694
0.872803	-1.76737	1.45806	-1.01535
0.872925	-1.79489	-0.619537	-1.52728
0.873047	-1.81277	-3.42496	-1.06251
0.873169	-1.82102	1.2196	-1.52133
0.873291	-1.81973	-6.44064	-1.08044
0.873413	-1.80905	-1.99176	-1.4796
0.873535	-1.78919	-4.16601	-1.06954
0.873657	-1.76046	-3.25479	-1.40364
0.873779	-1.7232	1.08796	-1.03114
0.873901	-1.67784	-6.21627	-1.29597
0.874023	-1.62486	2.76107	-0.967427
0.874146	-1.5648	-2.06726	-1.16005
0.874268	-1.49823	-6.87274	-0.881391
0.87439	-1.42579	-1.99746	-1.00009
0.874512	-1.34815	2.24177	-0.776691
0.874634	-1.26601	-1.83699	-0.82101
0.874756	-1.1801	-3.60025	-0.657545
0.874878	-1.09117	-0.765006	-0.628242
0.875	-1	-0.650364	-0.528583
0.875122	-0.907356	3.26901	-0.427571
0.875244	-0.81402	-1.06291	-0.394688
0.875366	-0.720768	-2.83316	-0.224966
0.875488	-0.628363	-2.15926	-0.260846
0.87561	-0.537551	-4.34781	-0.0264106
0.875732	-0.449055	0.125862	-0.131973
0.875854	-0.363568	0.179194	0.162294
0.875977	-0.281747	0.822524	-0.01274
0.876099	-0.20421	-0.28441	0.335705
0.876221	-0.131526	-1.54865	0.0925803
0.876343	-0.0642148	3.37363	0.488907
0.876465	-0.00274195	0.458184	0.180261
0.876587	0.0524872	-0.33327	0.617655
0.876709	0.101129	0.616571	0.247245
0.876831	0.142904	-2.71192	0.718505
0.876953	0.1776	-4.05771	0.291249
0.877075	0.205074	8.7974	0.788915
0.877197	0.225252	-3.79403	0.310839
0.877319	0.23813	-4.30886	0.827319
0.877441	0.243774	7.35954	0.305482
0.877563	0.242317	2.95393	0.83317
0.877686	0.233963	1.93654	0.275565
0.877808	0.21898	0.922338	0.806949
0.87793	0.197696	2.79886	0.222383
0.878052	0.170504	2.16643	0.75015
0.878174	0.13785	-0.938991	0.1481
0.878296	0.100233	4.15526	0.665222
0.878418	0.0581984	-1.7199	0.0556759
0.87854	0.0123364	-1.84692	0.55549
0.878662	-0.036727	0.706894	-0.0512276
0.878784	-0.0883335	2.30695	0.425047
0.878906	-0.1418	-2.26157	-0.168368
0.879028	-0.196422	-1.17459	0.278621
0.87915	-0.251483	-3.10339	-0.291063
0.879272	-0.306261	1.02451	0.121421
0.879395	-0.360031	1.35499	-0.414343
0.879517	-0.412075	-1.59826	-0.0410242
0.879639	-0.46169	-2.07049	-0.533122
0.879761	-0.508188	2.7083	-0.203045
0.879883	-0.55091	0.180225	-0.642364
0.880005	-0.589226	-2.95368	-0.359009
0.880127	-0.622543	-0.4339	-0.737252
0.880249	-0.650311	4.36487	-0.5035
0.880371	-0.672028	-0.3948	-0.813359
0.880493	-0.687242	-2.19421	-0.631488
0.880615	-0.695559	0.736021	-0.866794
0.880737	-0.696645	-1.60027	-0.738486
0.880859	-0.690228	-0.400137	-0.894343
0.880981	-0.676102	-4.60754	-0.820688
0.881104	-0.65413	0.152727	-0.893582
0.881226	-0.624244	-1.78693	-0.875095
0.881348	-0.586447	-1.73265	-0.862971
0.88147	-0.540812	-0.0807638	-0.899596
0.881592	-0.487483	0.771609	-0.801919
0.881714	-0.426673	0.454364	-0.893044
0.881836	-0.358664	0.446529	-0.710815
0.881958	-0.283805	-2.5806	-0.855283
0.88208	-0.202507	-5.82098	-0.591032
0.882202	-0.115243	-3.38013	-0.787151
0.882324	-0.0225406	-0.604121	-0.444901
0.882446	0.0750179	0.511632	-0.690455
0.882568	0.176803	3.82203	-0.275648
0.88269	0.282143	3.94651	-0.567907
0.882812	0.390327	0.490901	-0.0873105
0.882935	0.500614	-0.964353	-0.423042
0.883057	0.612236	-0.221561	0.115379
0.883179	0.724407	-1.55554	-0.260098
0.883301	0.836326	-1.91453	0.32713
0.883423	0.947187	-2.69917	-0.0838876
0.883545	1.05618	1.79629	0.542252
0.883667	1.16251	1.73232	0.100361
0.883789	1.2654	-0.583156	0.754823
0.883911	1.36406	-2.19986	0.287167
0.884033	1.45777	1.08378	0.958867
0.884155	1.54581	3.52519	0.47097
0.884277	1.62751	5.86943	1.14854
0.884399	1.70226	0.794984	0.646311
0.884521	1.76946	3.28667	1.31831
0.884644	1.8286	7.04161	0.807998
0.884766	1.87921	1.90447	1.46313
0.884888	1.92089	1.73412	0.951275
0.88501	1.9533	5.83703	1.57859
0.885132	1.97617	-1.55694	1.07197
0.885254	1.9893	-0.017493	1.66106
0.885376	1.99256	-0.993046	1.16663
0.885498	1.9859	1.46601	1.70783
0.88562	1.96934	3.62205	1.23261
0.885742	1.94297	1.12079	1.71717
0.885864	1.90696	0.812156	1.2682
0.885986	1.86154	1.56761	1.68839
0.886108	1.80703	-0.32532	1.27261
0.88623	1.7438	-1.56865	1.62191
0.886353	1.67228	-0.395602	1.24607
0.886475	1.59298	1.79613	1.51922
0.886597	1.50645	4.86891	1.18975
0.886719	1.4133	5.89951	1.38285
0.886841	1.31419	3.58959	1.10576
0.886963	1.20981	2.03627	1.21631
0.887085	1.10089	-0.566864	0.997082
0.887207	0.988205	-0.496711	1.024
0.887329	0.872532	-1.28618	0.867443
0.887451	0.754677	-1.22772	0.811051
0.887573	0.635455	0.820922	0.721219
0.887695	0.515685	-0.492859	0.583216
0.887817	0.396183	5.60103	0.563277
0.887939	0.277756	5.31811	0.346677
0.888062	0.161196	1.96006	0.39882
0.888184	0.0472733	-1.58287	0.107864
0.888306	-0.0632718	-5.54055	0.233213
0.888428	-0.169731	-0.454359	-0.12673
0.88855	-0.271438	-0.365821	0.0718078
0.888672	-0.367769	-1.48944	-0.350752
0.888794	-0.458153	1.82312	-0.0802374
0.888916	-0.54207	1.47255	-0.558174
0.889038	-0.619063	1.20328	-0.218128
0.88916	-0.688734	3.47462	-0.743481
0.889282	-0.75075	3.05369	-0.337597
0.889404	-0.804847	-3.76991	-0.901839
0.889526	-0.85083	-0.248132	-0.435044
0.889648	-0.888573	-4.96974	-1.02924
0.889771	-0.918024	-1.46184	-0.507667
0.889893	-0.939199	-0.56074	-1.12264
0.890015	-0.952188	3.32411	-0.553554
0.890137	-0.957148	-2.51182	-1.18002
0.890259	-0.954306	0.427982	-0.571755
0.890381	-0.943955	-5.43096	-1.2005
0.890503	-0.926447	-1.91695	-0.56232
0.890625	-0.902197	-4.29462	-1.18432
0.890747	-0.871675	0.44729	-0.526305
0.890869	-0.8354	2.30431	-1.13287
0.890991	-0.79394	0.429488	-0.465742
0.891113	-0.747902	-0.266164	-1.04864
0.891235	-0.69793	0.588801	-0.383581
0.891357	-0.644696	-5.61929	-0.935124
0.891479	-0.588899	-0.259739	-0.283596
0.891602	-0.531251	-0.0825355	-0.796738
0.891724	-0.47248	-2.85244	-0.170262
0.891846	-0.413313	-1.53235	-0.638673
0.891968	-0.354481	0.181	-0.0486149
0.89209	-0.296701	2.76409	-0.466732
0.892212	-0.240679	-1.2038	0.075923
0.892334	-0.187099	-2.40086	-0.287149
0.892456	-0.136616	-0.404779	0.19772
0.892578	-0.0898538	4.25111	-0.106391
0.8927	-0.0473969	3.24239	0.311131
0.892822	-0.00978584	2.06872	0.0690499
0.892944	0.0224875	3.75387	0.410693
0.893066	0.0489845	1.72916	0.232864
0.893188	0.0693234	-5.36611	0.491317
0.893311	0.0831834	1.45917	0.379132
0.893433	0.0903068	0.15041	0.548478
0.893555	0.090502	0.401128	0.502518
0.893677	0.0836453	0.240083	0.578382
0.893799	0.0696815	0.116625	0.598445
0.893921	0.0486253	0.555528	0.578113
0.894043	0.020561	-1.36346	0.663255
0.894165	-0.0143583	2.94245	0.545763
0.894287	-0.0559115	-2.59398	0.694335
0.894409	-0.103811	3.18373	0.480518
0.894531	-0.157707	1.77777	0.690207
0.894653	-0.217186	-0.622458	0.382715
0.894775	-0.281781	3.20429	0.650594
0.894897	-0.350967	2.23056	0.25387
0.89502	-0.424173	-2.83106	0.576434
0.895142	-0.500783	-6.45576	0.0966515
0.895264	-0.580142	4.23628	0.469867
0.895386	-0.66156	0.0750172	-0.0851721
0.895508	-0.744321	-0.977356	0.334172
0.89563	-0.827688	-0.671945	-0.286828
0.895752	-0.910906	0.792124	0.173674
0.895874	-0.993213	0.751231	-0.502671
0.895996	-1.07385	-3.50887	-0.0063911
0.896118	-1.15204	3.25638	-0.726344
0.89624	-1.22706	0.27013	-0.200039
0.896362	-1.29815	-0.53112	-0.950972
0.896484	-1.36462	3.525	-0.400726
0.896606	-1.42579	-2.30755	-1.16937
0.896729	-1.48101	-4.54971	-0.601567
0.896851	-1.52968	2.17091	-1.37429
0.896973	-1.57125	-0.93837	-0.795556
0.897095	-1.60521	-0.0227541	-1.55861
0.897217	-1.63111	-0.935792	-0.975801
0.897339	-1.64858	-5.02775	-1.71563
0.897461	-1.65727	-3.48229	-1.13576
0.897583	-1.65695	-5.07929	-1.83928
0.897705	-1.64742	-2.45008	-1.26947
0.897827	-1.62855	-3.05456	-1.92431
0.897949	-1.60032	-0.793113	-1.37174
0.898071	-1.56273	-3.21271	-1.96652
0.898193	-1.5159	-1.13925	-1.43836
0.898315	-1.46	-3.96091	-1.96292
0.898438	-1.39528	-2.39231	-1.46623
0.89856	-1.32203	-0.542221	-1.91182
0.898682	-1.24066	-0.290491	-1.45351
0.898804	-1.1516	1.66835	-1.81297
0.898926	-1.05535	2.71787	-1.39968
0.899048	-0.952492	0.36779	-1.66755
0.89917	-0.843629	-3.43017	-1.30557
0.899292	-0.729428	0.254784	-1.47823
0.899414	-0.610595	0.998204	-1.17337
0.899536	-0.487874	2.5678	-1.24904
0.899658	-0.362038	-3.28711	-1.00655
0.89978	-0.233887	-2.1317	-0.985336
0.899902	-0.104239	0.666166	-0.809762
0.900024	0.0260766	2.69801	-0.693608
0.900146	0.156225	0.223834	-0.588719
0.900269	0.285374	-6.33881	-0.381318
0.900391	0.412695	1.65565	-0.349971
0.900513	0.53738	-0.201883	-0.0566642
0.900635	0.658637	-2.00539	-0.100714
0.900757	0.775705	4.69919	0.271669
0.900879	0.887853	-1.29604	0.151462
0.901001	0.994392	-2.46679	0.594787
0.901123	1.09468	3.27124	0.398833
0.901245	1.18811	-1.24192	0.903866
0.901367	1.27416	-4.29062	0.633808
0.901489	1.35233	-0.41513	1.19045
0.901611	1.42221	-0.488152	0.849198
0.901733	1.48344	-1.41206	1.44673
0.901855	1.53574	-1.8356	1.03847
0.901978	1.57888	0.938316	1.6658
0.9021	1.61273	0.783737	1.196
0.902222	1.63722	2.43151	1.8419
0.902344	1.65234	1.81239	1.31724
0.902466	1.65818	2.85632	1.97063
0.902588	1.65487	-2.20621	1.39894
0.90271	1.64263	2.94398	2.04906
0.902832	1.62174	-2.37677	1.43924
0.902954	1.59256	-1.10461	2.07591
0.903076	1.5555	0.272304	1.43776
0.903198	1.51103	-1.41235	2.05153
0.90332	1.45967	-2.54273	1.39561
0.903442	1.402	8.92426	1.97793
0.903564	1.33863	1.66462	1.31537
0.903687	1.27023	4.07779	1.85873
0.903809	1.19748	0.0989791	1.201
0.903931	1.1211	1.29666	1.69899
0.904053	1.04184	-1.48818	1.05769
0.904175	0.960448	0.718031	1.5051
0.904297	0.877685	-1.53034	0.891689
0.904419	0.794316	1.61535	1.28448
0.904541	0.711102	0.709245	0.710077
0.904663	0.628791	1.99545	1.0454
0.904785	0.548112	-4.71071	0.520478
0.904907	0.469772	3.07453	0.796621
0.905029	0.394447	0.724385	0.330794
0.905151	0.322777	1.76187	0.547124
0.905273	0.255361	-1.75262	0.148901
0.905396	0.192753	1.7582	0.305761
0.905518	0.135454	6.86503	-0.017661
0.90564	0.0839109	3.57873	0.0809458
0.905762	0.0385111	3.06585	-0.161973
0.905884	-0.000419328	1.43954	-0.119655
0.906006	-0.0326194	1.09137	-0.278017
0.906128	-0.057895	-2.73139	-0.289401
0.90625	-0.0761205	0.577374	-0.360912
0.906372	-0.0872393	2.44601	-0.422923
0.906494	-0.0912648	-0.23978	-0.407118
0.906616	-0.0882796	-4.36187	-0.516316
0.906738	-0.0784348	2.62896	-0.414589
0.90686	-0.0619487	0.046882	-0.567289
0.906982	-0.0391046	-2.97675	-0.382862
0.907104	-0.010248	-2.43493	-0.575241
0.907227	0.0242161	-3.40506	-0.3131
0.907349	0.0638274	-3.03422	-0.541286
0.907471	0.108074	0.987884	-0.208061
0.907593	0.156397	4.3804	-0.468206
0.907715	0.208195	3.03336	-0.0720121
0.907837	0.262833	-2.97094	-0.360345
0.907959	0.319641	-3.08545	0.0894196
0.908081	0.377927	0.286086	-0.223443
0.908203	0.43698	-4.70564	0.269446
0.908325	0.496077	1.5449	-0.0644143
0.908447	0.554486	0.135956	0.460366
0.908569	0.61148	1.70718	0.108916
0.908691	0.666337	-0.575964	0.65385
0.908813	0.718348	3.81729	0.288111
0.908936	0.766826	5.1148	0.841253
0.909058	0.811108	-1.19418	0.464446
0.90918	0.850565	0.819996	1.01394
0.909302	0.884604	-0.880009	0.629244
0.909424	0.912677	2.04177	1.16362
0.909546	0.934283	1.69073	0.774212
0.909668	0.948975	4.03143	1.28267
0.90979	0.956362	0.836936	0.891754
0.909912	0.956114	3.63113	1.3644
0.910034	0.947966	4.25238	0.975273
0.910156	0.931718	-1.61743	1.40337
0.910278	0.907239	5.87365	1.01942
0.9104	0.87447	1.5036	1.39557
0.910522	0.83342	-0.0251836	1.02032
0.910645	0.784173	2.55785	1.33863
0.910767	0.726881	-2.51295	0.975705
0.910889	0.661767	3.03202	1.23187
0.911011	0.589124	-0.843804	0.885022
0.911133	0.50931	3.7223	1.07641
0.911255	0.422747	2.06087	0.749466
0.911377	0.32992	2.87907	0.875119
0.911499	0.231367	-1.38983	0.57194
0.911621	0.127681	1.31791	0.632529
0.911743	0.0195052	2.94594	0.356959
0.911865	-0.092478	2.16747	0.354715
0.911987	-0.207547	-0.0162391	0.110494
0.912109	-0.324947	1.05265	0.0490799
0.912231	-0.4439	4.59294	-0.160244
0.912354	-0.563607	-0.0963901	-0.275891
0.912476	-0.683256	-0.73567	-0.447054
0.912598	-0.802029	-2.08791	-0.610917
0.91272	-0.919108	0.775902	-0.741044
0.912842	-1.03368	-2.7145	-0.946241
0.912964	-1.14495	2.52523	-1.03295
0.913086	-1.25214	-2.17213	-1.27196
0.913208	-1.3545	-3.66584	-1.31345
0.91333	-1.45131	-0.648914	-1.57837
0.913452	-1.54189	-2.77569	-1.57354
0.913574	-1.6256	-6.70721	-1.85631
0.913696	-1.70185	-4.8677	-1.80479
0.913818	-1.77011	-2.27311	-2.09743
0.91394	-1.8299	1.7395	-1.9997
0.914062	-1.88082	0.542886	-2.29456
0.914185	-1.92251	-3.61859	-2.15193
0.914307	-1.95469	0.52002	-2.44184
0.914429	-1.97715	-6.30944	-2.25653
0.914551	-1.98976	-3.56621	-2.53504
0.914673	-1.99245	-1.46988	-2.31012
0.914795	-1.98523	-6.48931	-2.5716
0.914917	-1.96818	0.947099	-2.31099
0.915039	-1.94147	-4.6739	-2.55074
0.915161	-1.90531	-3.22282	-2.25916
0.915283	-1.86002	-3.05145	-2.47351
0.915405	-1.80594	0.0854288	-2.15634
0.915527	-1.74352	0.780501	-2.34268
0.915649	-1.67323	-1.09409	-2.00594
0.915771	-1.59563	-4.06205	-2.16271
0.915894	-1.51131	-1.87415	-1.81283
0.916016	-1.42092	-2.90722	-1.93952
0.916138	-1.32515	1.0047	-1.58327
0.91626	-1.22471	-1.11852	-1.68029
0.916382	-1.12035	-5.28113	-1.3246
0.916504	-1.01286	1.89307	-1.39324
0.916626	-0.903021	3.77343	-1.04502
0.916748	-0.79164	-0.27349	-1.08732
0.91687	-0.679524	1.99505	-0.753279
0.916992	-0.567477	-0.429626	-0.771873
0.917114	-0.456295	-1.00632	-0.458375
0.917236	-0.346759	-5.59316	-0.456363
0.917358	-0.239625	-0.396643	-0.169241
0.91748	-0.135624	0.184264	-0.150018
0.917603	-0.035451	5.12773	0.105569
