Time	Amplitude(Raw)		Time	Amplitude(windowed)		Hz	PSD		Time	Amplitude(denoised)
0.74707	3.32781		0.74707	1.69263		3060	6.16127		0.74707	0.0347467
0.747314	-3.97743		0.747314	-2.01999		3061	9.35442		0.747314	-0.0404934
0.747559	2.23549		0.747559	1.13361		3062	6.50966		0.747559	-0.103575
0.747803	-3.06251		0.747803	-1.55064		3063	3.29883		0.747803	-0.153114
0.748047	-0.320816		0.748047	-0.162192		3064	3.70333		0.748047	-0.188239
0.748291	-1.20077		0.748291	-0.606141		3065	3.68322		0.748291	-0.208625
0.748535	-3.34317		0.748535	-1.68505		3066	1.44801		0.748535	-0.214489
0.748779	0.692575		0.748779	0.348546		3067	3.18342		0.748779	-0.206587
0.749023	-5.5182		0.749023	-2.77286		3068	0.328572		0.749023	-0.186176
0.749268	3.47329		0.749268	1.74264		3069	3.61799		0.749268	-0.154969
0.749512	0.0115167		0.749512	0.0057694		3070	0.216458		0.749512	-0.115071
0.749756	-3.95006		0.749756	-1.97579		3071	3.69892		0.749756	-0.068899
0.75	-1.93498		0.75	-0.966379		3072	1.83106		0.75	-0.0190976
0.750244	-0.907558		0.750244	-0.452561		3073	0.458051		0.750244	0.0315588
0.750488	-0.712766		0.750488	-0.354879		3074	1.08584		0.750488	0.0802655
0.750732	-2.65874		0.750732	-1.32172		3075	0.341811		0.750732	0.124289
0.750977	0.306823		0.750977	0.152293		3076	0.854787		0.750977	0.161066
0.751221	3.15687		0.751221	1.56451		3077	3.36458		0.751221	0.188295
0.751465	-2.939		0.751465	-1.45428		3078	2.34448		0.751465	0.204022
0.751709	6.03022		0.751709	2.97926		3079	2.17062		0.751709	0.206713
0.751953	-0.88379		0.751953	-0.435962		3080	3.55703		0.751953	0.195307
0.752197	3.66668		0.752197	1.80591		3081	0.217738		0.752197	0.169265
0.752441	-1.51509		0.752441	-0.745051		3082	2.20972		0.752441	0.128588
0.752686	-1.58926		0.752686	-0.780305		3083	0.0693001		0.752686	0.0738239
0.75293	-3.03427		0.75293	-1.48746		3084	3.62516		0.75293	0.0060543
0.753174	-0.177404		0.753174	-0.0868305		3085	0.854633		0.753174	-0.0731381
0.753418	2.53872		0.753418	1.24063		3086	1.89064		0.753418	-0.161719
0.753662	-6.14441		0.753662	-2.99797		3087	3.51221		0.753662	-0.257266
0.753906	2.9271		0.753906	1.42594		3088	1.67196		0.753906	-0.35705
0.75415	2.66578		0.75415	1.2966		3089	3.52904		0.75415	-0.458121
0.754395	-0.073844		0.754395	-0.0358599		3090	5.36732		0.754395	-0.557408
0.754639	2.35471		0.754639	1.14168		3091	2.9445		0.754639	-0.65182
0.754883	-6.91838		0.754883	-3.34908		3092	0.833243		0.754883	-0.738348
0.755127	-0.290348		0.755127	-0.14033		3093	0.15754		0.755127	-0.814166
0.755371	-0.0854919		0.755371	-0.0412541		3094	5.04958		0.755371	-0.876727
0.755615	-7.22509		0.755615	-3.48093		3095	1.70431		0.755615	-0.923848
0.755859	-10.2925		0.755859	-4.95085		3096	0.657954		0.755859	-0.953783
0.756104	-2.71343		0.756104	-1.30313		3097	0.741038		0.756104	-0.965286
0.756348	-2.1034		0.756348	-1.00854		3098	1.08801		0.756348	-0.957651
0.756592	-1.70433		0.756592	-0.81589		3099	0.526245		0.756592	-0.930742
0.756836	-3.94359		0.756836	-1.88484		3100	0.74168		0.756836	-0.884994
0.75708	-0.070241		0.75708	-0.0335179		3101	3.0679		0.75708	-0.821408
0.757324	-1.46609		0.757324	-0.69847		3102	7.72215		0.757324	-0.741512
0.757568	-2.13368		0.757568	-1.01489		3103	5.4328		0.757568	-0.647323
0.757812	0.963355		0.757812	0.457483		3104	2.12277		0.757812	-0.541275
0.758057	0.14402		0.758057	0.0682825		3105	1.67209		0.758057	-0.426143
0.758301	0.65272		0.758301	0.308967		3106	0.615241		0.758301	-0.304956
0.758545	-3.96373		0.758545	-1.87321		3107	2.80639		0.758545	-0.1809
0.758789	0.232798		0.758789	0.109839		3108	2.75517		0.758789	-0.0572114
0.759033	6.01366		0.759033	2.83277		3109	0.188307		0.759033	0.0629222
0.759277	2.57493		0.759277	1.21096		3110	0.198485		0.759277	0.176466
0.759521	0.0996629		0.759521	0.0467941		3111	1.97369		0.759521	0.280634
0.759766	2.39226		0.759766	1.12139		3112	1.7846		0.759766	0.372978
0.76001	2.90154		0.76001	1.3579		3113	0.0506439		0.76001	0.451461
0.760254	-0.622023		0.760254	-0.290626		3114	0.987662		0.760254	0.514524
0.760498	-1.0699		0.760498	-0.499068		3115	1.90611		0.760498	0.561128
0.760742	-0.077025		0.760742	-0.0358702		3116	1.50173		0.760742	0.590787
0.760986	2.41734		0.760986	1.1239		3117	3.99582		0.760986	0.603574
0.76123	-1.27697		0.76123	-0.592726		3118	3.17445		0.76123	0.600114
0.761475	2.41755		0.761475	1.12029		3119	0.625456		0.761475	0.581556
0.761719	-1.30366		0.761719	-0.603117		3120	2.81405		0.761719	0.549532
0.761963	1.60492		0.761963	0.741266		3121	1.27256		0.761963	0.506088
0.762207	2.96368		0.762207	1.36657		3122	0.536161		0.762207	0.453618
0.762451	-3.99551		0.762451	-1.83929		3123	0.345636		0.762451	0.39477
0.762695	-2.37463		0.762695	-1.09132		3124	3.1475		0.762695	0.332357
0.762939	4.48279		0.762939	2.05675		3125	2.47646		0.762939	0.269254
0.763184	-2.41155		0.763184	-1.1046		3126	0.459414		0.763184	0.208299
0.763428	-0.167712		0.763428	-0.0766918		3127	2.11762		0.763428	0.15219
0.763672	0.435992		0.763672	0.199038		3128	4.81807		0.763672	0.10339
0.763916	-1.43701		0.763916	-0.654923		3129	6.99138		0.763916	0.0640448
0.76416	-0.0686977		0.76416	-0.0312567		3130	9.39306		0.76416	0.0359025
0.764404	-0.810238		0.764404	-0.36803		3131	5.802		0.764404	0.0202548
0.764648	0.706394		0.764648	0.320323		3132	0.265794		0.764648	0.0178905
0.764893	-1.13594		0.764893	-0.514239		3133	0.630249		0.764893	0.0290674
0.765137	3.75457		0.765137	1.69682		3134	0.154738		0.765137	0.0535027
0.765381	-1.20943		0.765381	-0.545657		3135	0.286359		0.765381	0.0903817
0.765625	1.22708		0.765625	0.552686		3136	4.04657		0.765625	0.138386
0.765869	0.286465		0.765869	0.128807		3137	9.07503		0.765869	0.195736
0.766113	2.30431		0.766113	1.03436		3138	1.89644		0.766113	0.260257
0.766357	-0.357716		0.766357	-0.160299		3139	0.100783		0.766357	0.329449
0.766602	1.22819		0.766602	0.549436		3140	1.77556		0.766602	0.400575
0.766846	2.83371		0.766846	1.26551		3141	0.0960749		0.766846	0.470755
0.76709	-2.72093		0.76709	-1.21307		3142	0.0342638		0.76709	0.53707
0.767334	0.994594		0.767334	0.44266		3143	1.50026		0.767334	0.596658
0.767578	-0.174852		0.767578	-0.0776872		3144	3.04358		0.767578	0.646817
0.767822	2.25859		0.767822	1.00178		3145	5.14911		0.767822	0.685104
0.768066	2.75936		0.768066	1.22179		3146	0.423322		0.768066	0.709413
0.768311	6.26444		0.768311	2.76899		3147	0.498259		0.768311	0.718061
0.768555	4.44772		0.768555	1.96258		3148	0.977742		0.768555	0.709843
0.768799	3.52318		0.768799	1.55194		3149	2.88161		0.768799	0.684082
0.769043	4.66382		0.769043	2.05083		3150	2.65858		0.769043	0.640654
0.769287	2.3313		0.769287	1.02337		3151	2.0299		0.769287	0.580001
0.769531	-1.32692		0.769531	-0.581468		3152	1.69877		0.769531	0.503121
0.769775	1.61534		0.769775	0.706626		3153	2.8542		0.769775	0.41154
0.77002	2.80148		0.77002	1.22337		3154	3.4845		0.77002	0.307267
0.770264	-0.554811		0.770264	-0.241856		3155	0.831536		0.770264	0.192735
0.770508	-2.77496		0.770508	-1.20756		3156	0.286264		0.770508	0.0707195
0.770752	-3.05325		0.770752	-1.32634		3157	1.38017		0.770752	-0.055743
0.770996	4.03489		0.770996	1.74971		3158	2.68911		0.770996	-0.183455
0.77124	1.82031		0.77124	0.78798		3159	4.21136		0.77124	-0.309156
0.771484	-0.15599		0.771484	-0.0674068		3160	2.92814		0.771484	-0.429633
0.771729	0.650682		0.771729	0.28068		3161	1.16023		0.771729	-0.541816
0.771973	-1.15488		0.771973	-0.497296		3162	0.861029		0.771973	-0.642877
0.772217	-3.50033		0.772217	-1.50459		3163	1.75225		0.772217	-0.730326
0.772461	-3.63073		0.772461	-1.55789		3164	2.34272		0.772461	-0.802082
0.772705	-1.29855		0.772705	-0.556201		3165	0.204983		0.772705	-0.856541
0.772949	-4.32215		0.772949	-1.848		3166	0.401502		0.772949	-0.89263
0.773193	-1.11925		0.773193	-0.477702		3167	0.781655		0.773193	-0.909829
0.773438	-0.996599		0.773438	-0.424599		3168	1.58867		0.773438	-0.908193
0.773682	3.01949		0.773682	1.28416		3169	0.60441		0.773682	-0.888345
0.773926	-2.78733		0.773926	-1.18331		3170	1.53406		0.773926	-0.851445
0.77417	-4.43303		0.77417	-1.8786		3171	3.71688		0.77417	-0.799159
0.774414	-6.61978		0.774414	-2.80026		3172	3.08577		0.774414	-0.73359
0.774658	-5.47379		0.774658	-2.31134		3173	3.33921		0.774658	-0.657209
0.774902	3.93557		0.774902	1.65884		3174	5.43222		0.774902	-0.572773
0.775146	0.416495		0.775146	0.175236		3175	3.68717		0.775146	-0.483227
0.775391	-0.639463		0.775391	-0.268564		3176	2.29511		0.775391	-0.391603
0.775635	0.063105		0.775635	0.0264553		3177	3.58762		0.775635	-0.300921
0.775879	2.18974		0.775879	0.916338		3178	1.63494		0.775879	-0.214086
0.776123	-1.18708		0.776123	-0.495857		3179	0.101599		0.776123	-0.13379
0.776367	-0.0697022		0.776367	-0.0290628		3180	0.062754		0.776367	-0.0624238
0.776611	3.91305		0.776611	1.62861		3181	0.297602		0.776611	-0.00199627
0.776855	3.81405		0.776855	1.58452		3182	0.0480019		0.776855	0.0459292
0.7771	1.69194		0.7771	0.701626		3183	0.559098		0.7771	0.0802858
0.777344	-0.466125		0.777344	-0.192944		3184	1.26274		0.777344	0.100536
0.777588	-1.1056		0.777588	-0.456807		3185	0.697982		0.777588	0.106685
0.777832	-0.823146		0.777832	-0.339482		3186	3.29979		0.777832	0.0992795
0.778076	-1.07528		0.778076	-0.442657		3187	2.05898		0.778076	0.0793804
0.77832	-0.74837		0.77832	-0.307513		3188	0.099321		0.77832	0.0485256
0.778564	-4.37304		0.778564	-1.79363		3189	1.36649		0.778564	0.0086717
0.778809	1.94922		0.778809	0.798011		3190	1.77074		0.778809	-0.0378773
0.779053	-0.189008		0.779053	-0.0772376		3191	0.388396		0.779053	-0.0885537
0.779297	1.0756		0.779297	0.438727		3192	0.435807		0.779297	-0.140619
0.779541	-4.04314		0.779541	-1.64612		3193	1.61218		0.779541	-0.19126
0.779785	-0.00212187		0.779785	-0.000862296		3194	0.56977		0.779785	-0.237695
0.780029	-1.19851		0.780029	-0.486153		3195	7.03294		0.780029	-0.277269
0.780273	0.846451		0.780273	0.342709		3196	5.19188		0.780273	-0.307553
0.780518	-1.0369		0.780518	-0.419036		3197	0.610176		0.780518	-0.32643
0.780762	-3.01949		0.780762	-1.21798		3198	2.78012		0.780762	-0.332178
0.781006	3.42397		0.781006	1.37856		3199	2.9994		0.781006	-0.323525
0.78125	0.844938		0.78125	0.339553		3200	0.189983		0.78125	-0.299711
0.781494	-0.189227		0.781494	-0.0759017		3201	0.0283602		0.781494	-0.260508
0.781738	0.544149		0.781738	0.217857		3202	0.938703		0.781738	-0.20624
0.781982	-6.15662		0.781982	-2.46026		3203	2.85539		0.781982	-0.13778
0.782227	-2.70268		0.782227	-1.07799		3204	1.50886		0.782227	-0.0565189
0.782471	-3.99162		0.782471	-1.5891		3205	3.54714		0.782471	0.0356697
0.782715	1.54987		0.782715	0.615852		3206	15.0381		0.782715	0.136491
0.782959	-0.912189		0.782959	-0.36178		3207	10.7644		0.782959	0.243299
0.783203	2.24472		0.783203	0.888586		3208	1.17326		0.783203	0.353185
0.783447	-1.9368		0.783447	-0.76524		3209	0.145512		0.783447	0.463069
0.783691	1.56557		0.783691	0.617393		3210	1.09442		0.783691	0.569801
0.783936	0.425721		0.783936	0.167567		3211	3.40916		0.783936	0.670265
0.78418	2.69187		0.78418	1.05752		3212	2.92329		0.78418	0.761478
0.784424	-1.23869		0.784424	-0.4857		3213	2.61277		0.784424	0.840692
0.784668	-2.67588		0.784668	-1.04723		3214	1.14515		0.784668	0.905486
0.784912	2.31985		0.784912	0.906157		3215	0.0441773		0.784912	0.953841
0.785156	1.56353		0.785156	0.609562		3216	1.12373		0.785156	0.98421
0.7854	2.50426		0.7854	0.97444		3217	2.32481		0.7854	0.995573
0.785645	-1.82971		0.785645	-0.710598		3218	2.25781		0.785645	0.987466
0.785889	-2.92694		0.785889	-1.13453		3219	0.675358		0.785889	0.96
0.786133	2.33026		0.786133	0.901509		3220	0.662725		0.786133	0.913858
0.786377	-1.5951		0.786377	-0.615906		3221	0.346543		0.786377	0.850274
0.786621	1.18238		0.786621	0.45566		3222	0.5026		0.786621	0.770989
0.786865	5.10205		0.786865	1.9624		3223	0.307279		0.786865	0.678203
0.787109	3.15566		0.787109	1.21141		3224	0.707743		0.787109	0.574494
0.787354	2.63477		0.787354	1.00948		3225	0.510007		0.787354	0.462741
0.787598	1.9028		0.787598	0.727615		3226	0.856331		0.787598	0.346027
0.787842	-0.437979		0.787842	-0.167153		3227	1.16905		0.787842	0.22754
0.788086	1.12368		0.788086	0.42801		3228	0.786415		0.788086	0.11047
0.78833	-6.29095		0.78833	-2.39154		3229	0.828595		0.78833	-0.0020951
0.788574	-0.828012		0.788574	-0.314157		3230	7.58455		0.788574	-0.107267
0.788818	-2.89493		0.788818	-1.09621		3231	10.3803		0.788818	-0.202452
0.789062	-2.29273		0.789062	-0.866473		3232	2.83611		0.789062	-0.285429
0.789307	4.387		0.789307	1.65468		3233	3.62444		0.789307	-0.354423
0.789551	-6.26664		0.789551	-2.35899		3234	4.61049		0.789551	-0.408156
0.789795	2.41566		0.789795	0.907544		3235	1.73637		0.789795	-0.445885
0.790039	-0.299388		0.790039	-0.112255		3236	0.148205		0.790039	-0.467421
0.790283	-2.45153		0.790283	-0.917378		3237	0.0370694		0.790283	-0.473129
0.790527	0.27506		0.790527	0.102725		3238	1.05002		0.790527	-0.463907
0.790771	3.45161		0.790771	1.28649		3239	1.14302		0.790771	-0.441155
0.791016	0.454935		0.791016	0.169227		3240	1.02981		0.791016	-0.406715
0.79126	-1.7457		0.79126	-0.648071		3241	0.989478		0.79126	-0.362805
0.791504	3.82748		0.791504	1.41807		3242	0.253365		0.791504	-0.311938
0.791748	1.64538		0.791748	0.608392		3243	0.386815		0.791748	-0.256832
0.791992	0.359998		0.791992	0.132845		3244	1.92416		0.791992	-0.20031
0.792236	2.00669		0.792236	0.739018		3245	1.88752		0.792236	-0.145201
0.79248	3.58093		0.79248	1.31612		3246	4.12418		0.79248	-0.0942378
0.792725	1.98829		0.792725	0.729296		3247	1.75505		0.792725	-0.0499592
0.792969	-3.14391		0.792969	-1.15085		3248	0.58898		0.792969	-0.0146209
0.793213	5.15426		0.793213	1.88295		3249	1.58536		0.793213	0.00988598
0.793457	-2.34151		0.793457	-0.853666		3250	0.126735		0.793457	0.0221031
0.793701	3.04021		0.793701	1.10615		3251	1.75324		0.793701	0.0210578
0.793945	-3.99751		0.793945	-1.45151		3252	1.9574		0.793945	0.00629874
0.794189	-1.58015		0.794189	-0.572591		3253	0.316614		0.794189	-0.0220852
0.794434	0.672926		0.794434	0.243349		3254	0.224624		0.794434	-0.0634661
0.794678	-5.61172		0.794678	-2.02522		3255	0.554763		0.794678	-0.116696
0.794922	1.73022		0.794922	0.623146		3256	0.480708		0.794922	-0.180144
0.795166	0.937414		0.795166	0.336924		3257	1.20055		0.795166	-0.251752
0.79541	-4.94717		0.79541	-1.77446		3258	2.21508		0.79541	-0.329101
0.795654	2.36947		0.795654	0.848143		3259	3.09548		0.795654	-0.409494
0.795898	0.190484		0.795898	0.068043		3260	3.15737		0.795898	-0.490049
0.796143	-2.81539		0.796143	-1.00362		3261	0.571607		0.796143	-0.567795
0.796387	-6.71009		0.796387	-2.38705		3262	0.346578		0.796387	-0.639778
0.796631	-0.680611		0.796631	-0.241621		3263	0.663411		0.796631	-0.703155
0.796875	-4.65456		0.796875	-1.64898		3264	1.05504		0.796875	-0.755302
0.797119	-1.51695		0.797119	-0.536302		3265	2.1507		0.797119	-0.793897
0.797363	-2.08211		0.797363	-0.734579		3266	1.79773		0.797363	-0.817008
0.797607	-1.85779		0.797607	-0.654079		3267	0.817731		0.797607	-0.823159
0.797852	-5.31212		0.797852	-1.86636		3268	3.24836		0.797852	-0.811384
0.798096	-0.133426		0.798096	-0.0467801		3269	1.6611		0.798096	-0.781264
0.79834	-3.18909		0.79834	-1.11579		3270	0.655389		0.79834	-0.732948
0.798584	-4.12399		0.798584	-1.43987		3271	3.18793		0.798584	-0.667151
0.798828	-1.05444		0.798828	-0.367382		3272	3.59446		0.798828	-0.585136
0.799072	-0.243392		0.799072	-0.0846231		3273	1.00633		0.799072	-0.488676
0.799316	0.740066		0.799316	0.256767		3274	2.48438		0.799316	-0.38
0.799561	1.96004		0.799561	0.678609		3275	3.34879		0.799561	-0.261728
0.799805	3.70194		0.799805	1.27899		3276	1.59708		0.799805	-0.136782
0.800049	2.91481		0.800049	1.00492		3277	12.1121		0.800049	-0.00829775
0.800293	-3.6345		0.800293	-1.25039		3278	7.65759		0.800293	0.120476
0.800537	-0.428813		0.800537	-0.147213		3279	1.93848		0.800537	0.246281
0.800781	-6.44347		0.800781	-2.20738		3280	0.863699		0.800781	0.365951
0.801025	-0.240541		0.801025	-0.0822285		3281	1.34377		0.801025	0.476516
0.80127	1.9583		0.80127	0.668015		3282	1.2112		0.80127	0.575295
0.801514	0.813609		0.801514	0.276947		3283	4.04329		0.801514	0.659979
0.801758	1.01779		0.801758	0.345708		3284	2.46129		0.801758	0.728702
0.802002	0.109433		0.802002	0.0370913		3285	0.176504		0.802002	0.780103
0.802246	8.27148		0.802246	2.79753		3286	0.182999		0.802246	0.813362
0.80249	2.50764		0.80249	0.846298		3287	0.712621		0.80249	0.828223
0.802734	0.878576		0.802734	0.295872		3288	0.32183		0.802734	0.825001
0.802979	2.06407		0.802979	0.693606		3289	0.889852		0.802979	0.80456
0.803223	0.709033		0.803223	0.237748		3290	6.96452		0.803223	0.768285
0.803467	2.79673		0.803467	0.935753		3291	5.67091		0.803467	0.718031
0.803711	-0.339721		0.803711	-0.113421		3292	2.0022		0.803711	0.656051
0.803955	-1.40061		0.803955	-0.466601		3293	1.9264		0.803955	0.584925
0.804199	-2.5423		0.804199	-0.845107		3294	6.6402		0.804199	0.50746
0.804443	-2.39459		0.804443	-0.794277		3295	8.16516		0.804443	0.426605
0.804688	-1.01941		0.804688	-0.337399		3296	2.13848		0.804688	0.345336
0.804932	0.947495		0.804932	0.312912		3297	0.880642		0.804932	0.266565
0.805176	-3.09268		0.805176	-1.01913		3298	0.902026		0.805176	0.193036
0.80542	-3.26429		0.80542	-1.07333		3299	1.76464		0.80542	0.127229
0.805664	0.402161		0.805664	0.131945		3300	4.41645		0.805664	0.0712827
0.805908	-2.59337		0.805908	-0.848989		3301	7.05562		0.805908	0.0269179
0.806152	-1.67422		0.806152	-0.546882		3302	2.60741		0.806152	-0.00461807
0.806396	-1.04426		0.806396	-0.340354		3303	0.971018		0.806396	-0.022592
0.806641	-1.96769		0.806641	-0.639914		3304	2.17384		0.806641	-0.0268079
0.806885	-0.00125649		0.806885	-0.000407722		3305	3.97944		0.806885	-0.0176109
0.807129	-4.01303		0.807129	-1.29931		3306	3.21811		0.807129	0.00412694
0.807373	3.2707		0.807373	1.05662		3307	1.63749		0.807373	0.0370398
0.807617	3.24213		0.807617	1.04507		3308	2.67755		0.807617	0.0793175
0.807861	-1.14676		0.807861	-0.368824		3309	1.34915		0.807861	0.128771
0.808105	0.642568		0.808105	0.206204		3310	0.170307		0.808105	0.182912
0.80835	1.43179		0.80835	0.458444		3311	0.45017		0.80835	0.239038
0.808594	-1.24258		0.808594	-0.396973		3312	2.38304		0.808594	0.294334
0.808838	-1.58349		0.808838	-0.504751		3313	4.4943		0.808838	0.345969
0.809082	-1.12391		0.809082	-0.357451		3314	4.07719		0.809082	0.391201
0.809326	-2.58585		0.809326	-0.820567		3315	12.7379		0.809326	0.427469
0.80957	3.07381		0.80957	0.973217		3316	8.40225		0.80957	0.452494
0.809814	1.99303		0.809814	0.629603		3317	0.239628		0.809814	0.464355
0.810059	2.79439		0.810059	0.880763		3318	4.38007		0.810059	0.461567
0.810303	1.2054		0.810303	0.37907		3319	1.54242		0.810303	0.44313
0.810547	-4.44089		0.810547	-1.39339		3320	0.0350662		0.810547	0.408574
0.810791	-1.48427		0.810791	-0.464655		3321	1.51337		0.810791	0.357983
0.811035	-1.00546		0.811035	-0.314046		3322	1.42431		0.811035	0.291993
0.811279	4.52412		0.811279	1.40985		3323	1.07044		0.811279	0.211781
0.811523	0.90401		0.811523	0.281075		3324	2.57009		0.811523	0.119029
0.811768	-1.58821		0.811768	-0.492677		3325	0.397365		0.811768	0.0158768
0.812012	-2.57032		0.812012	-0.795516		3326	2.51385		0.812012	-0.0951498
0.812256	2.06404		0.812256	0.637358		3327	3.36743		0.812256	-0.211214
0.8125	0.435597		0.8125	0.1342		3328	0.709158		0.8125	-0.32926
0.812744	-3.5981		0.812744	-1.10596		3329	0.595793		0.812744	-0.446113
0.812988	-2.63961		0.812988	-0.809481		3330	1.48137		0.812988	-0.558579
0.813232	0.257749		0.813232	0.0788607		3331	1.4898		0.813232	-0.66355
0.813477	-0.970242		0.813477	-0.296169		3332	0.156495		0.813477	-0.758103
0.813721	-2.98853		0.813721	-0.910145		3333	0.853801		0.813721	-0.839597
0.813965	0.425435		0.813965	0.129264		3334	0.749885		0.813965	-0.90576
0.814209	0.499958		0.814209	0.151555		3335	0.0340897		0.814209	-0.95476
0.814453	-0.60442		0.814453	-0.182795		3336	0.763994		0.814453	-0.985266
0.814697	1.52711		0.814697	0.460769		3337	0.965262		0.814697	-0.996491
0.814941	-3.76437		0.814941	-1.13315		3338	0.766626		0.814941	-0.988216
0.815186	0.0694347		0.815186	0.0208525		3339	6.05193		0.815186	-0.9608
0.81543	-4.91239		0.81543	-1.47182		3340	13.3661		0.81543	-0.915164
0.815674	-2.78562		0.815674	-0.832656		3341	6.04466		0.815674	-0.852759
0.815918	-1.70408		0.815918	-0.508173		3342	1.3386		0.815918	-0.775521
0.816162	-2.02983		0.816162	-0.603891		3343	0.397246		0.816162	-0.685806
0.816406	2.48597		0.816406	0.737854		3344	0.238119		0.816406	-0.58631
0.81665	-0.3074		0.81665	-0.0910231		3345	0.640403		0.81665	-0.479979
0.816895	0.175248		0.816895	0.0517693		3346	0.17969		0.816895	-0.369916
0.817139	-1.72717		0.817139	-0.509008		3347	0.345887		0.817139	-0.259276
0.817383	-0.310766		0.817383	-0.0913674		3348	0.203468		0.817383	-0.151163
0.817627	-0.294388		0.817627	-0.0863463		3349	1.20632		0.817627	-0.0485297
0.817871	-1.98849		0.817871	-0.581852		3350	5.58383		0.817871	0.045919
0.818115	0.378745		0.818115	0.11056		3351	3.26433		0.818115	0.129812
0.818359	-1.65408		0.818359	-0.481693		3352	1.3208		0.818359	0.201189
0.818604	0.524512		0.818604	0.15238		3353	0.534093		0.818604	0.258559
0.818848	-2.10681		0.818848	-0.610599		3354	0.107999		0.818848	0.300947
0.819092	7.40941		0.819092	2.14225		3355	1.5271		0.819092	0.327921
0.819336	2.64799		0.819336	0.763761		3356	0.980862		0.819336	0.339602
0.81958	0.961348		0.81958	0.276614		3357	1.26063		0.81958	0.33665
0.819824	-2.55489		0.819824	-0.733358		3358	0.769972		0.819824	0.32024
0.820068	-1.75059		0.820068	-0.501276		3359	0.18203		0.820068	0.292013
0.820312	2.25958		0.820312	0.645457		3360	0.419692		0.820312	0.254016
0.820557	1.21984		0.820557	0.347608		3361	2.10936		0.820557	0.208624
0.820801	0.767119		0.820801	0.218068		3362	3.72418		0.820801	0.158458
0.821045	0.544004		0.821045	0.154267		3363	0.341363		0.821045	0.106282
0.821289	0.009499		0.821289	0.00268713		3364	2.03082		0.821289	0.0549132
0.821533	1.23035		0.821533	0.347198		3365	1.28141		0.821533	0.00711275
0.821777	0.515531		0.821777	0.145124		3366	0.998023		0.821777	-0.0345098
0.822021	2.36238		0.822021	0.663391		3367	6.33022		0.822021	-0.0675914
0.822266	1.83088		0.822266	0.512874		3368	3.97962		0.822266	-0.0901009
0.82251	-2.03948		0.82251	-0.569905		3369	0.739997		0.82251	-0.100413
0.822754	-5.44362		0.822754	-1.5174		3370	0.104664		0.822754	-0.0973696
0.822998	-1.49043		0.822998	-0.41443		3371	0.108075		0.822998	-0.0803204
0.823242	-5.95489		0.823242	-1.65173		3372	0.852349		0.823242	-0.0491525
0.823486	-4.47167		0.823486	-1.23725		3373	3.20337		0.823486	-0.00429716
0.82373	2.37616		0.82373	0.655821		3374	3.8638		0.82373	0.0532814
0.823975	2.98122		0.823975	0.820774		3375	2.35945		0.823975	0.122115
0.824219	-3.02551		0.824219	-0.830895		3376	3.5401		0.824219	0.200279
0.824463	2.27678		0.824463	0.623713		3377	3.81492		0.824463	0.285452
0.824707	0.9951		0.824707	0.271922		3378	4.43951		0.824707	0.374999
0.824951	-0.325866		0.824951	-0.0888238		3379	8.26251		0.824951	0.466051
0.825195	1.9855		0.825195	0.539847		3380	3.68192		0.825195	0.555606
0.825439	2.81326		0.825439	0.762989		3381	1.74049		0.825439	0.64063
0.825684	3.89056		0.825684	1.05251		3382	4.61781		0.825684	0.718156
0.825928	-0.79063		0.825928	-0.213351		3383	2.18844		0.825928	0.78539
0.826172	1.83636		0.826172	0.494289		3384	1.83137		0.826172	0.8398
0.826416	4.82775		0.826416	1.29619		3385	6.03641		0.826416	0.879211
0.82666	4.98094		0.82666	1.33394		3386	4.792		0.82666	0.901872
0.826904	5.90855		0.826904	1.57835		3387	0.923306		0.826904	0.906525
0.827148	-0.499769		0.827148	-0.133164		3388	1.13466		0.827148	0.892445
0.827393	1.75226		0.827393	0.465702		3389	2.52337		0.827393	0.859471
0.827637	5.01976		0.827637	1.33071		3390	0.00650063		0.827637	0.808014
0.827881	3.48294		0.827881	0.920952		3391	0.486521		0.827881	0.739048
0.828125	0.049643		0.828125	0.0130929		3392	0.894127		0.828125	0.65408
0.828369	-1.48659		0.828369	-0.391071		3393	0.160828		0.828369	0.555106
0.828613	4.47347		0.828613	1.1738		3394	2.16533		0.828613	0.444546
0.828857	0.289816		0.828857	0.0758495		3395	1.45873		0.828857	0.325172
0.829102	0.65459		0.829102	0.170875		3396	0.0351646		0.829102	0.200015
0.829346	4.72914		0.829346	1.23132		3397	0.941165		0.829346	0.0722712
0.82959	-0.25615		0.82959	-0.0665207		3398	2.81205		0.82959	-0.0547996
0.829834	0.544628		0.829834	0.141071		3399	0.546745		0.829834	-0.177979
0.830078	-2.33639		0.830078	-0.603606		3400	2.84082		0.830078	-0.294192
0.830322	-0.442905		0.830322	-0.114127		3401	1.30083		0.830322	-0.400605
0.830566	-0.626338		0.830566	-0.160974		3402	5.21288		0.830566	-0.494714
0.830811	1.71577		0.830811	0.439818		3403	3.52087		0.830811	-0.574424
0.831055	0.724769		0.831055	0.185301		3404	0.513961		0.831055	-0.638113
0.831299	2.30248		0.831299	0.587131		3405	0.0171608		0.831299	-0.68468
0.831543	-3.87617		0.831543	-0.985829		3406	0.269161		0.831543	-0.713577
0.831787	-3.71118		0.831787	-0.94139		3407	1.01852		0.831787	-0.724819
0.832031	1.0872		0.832031	0.275057		3408	3.28682		0.832031	-0.718984
0.832275	-1.72972		0.832275	-0.436459		3409	2.01028		0.832275	-0.697178
